,time,Global_Temp
1158,1976-07-15,-0.120641015
1159,1976-08-15,-0.38206637
1160,1976-09-15,-0.050795507
1161,1976-10-15,-0.43525162
1162,1976-11-15,-0.13916023
1163,1976-12-15,0.15252736
1164,1977-01-15,0.8045643
1165,1977-02-15,-0.037356324
1166,1977-03-15,-0.08455146
1167,1977-04-15,0.1632096
1168,1977-05-15,0.64631486
1169,1977-06-15,0.40547177
1170,1977-07-15,0.41548288
1171,1977-08-15,0.29553083
1172,1977-09-15,-0.33342615
1173,1977-10-15,-0.3327768
1174,1977-11-15,-0.061113637
1175,1977-12-15,-0.13599119
1176,1978-01-15,-0.16641691
1177,1978-02-15,0.15397078
1178,1978-03-15,0.15021981
1179,1978-04-15,0.44475833
1180,1978-05-15,0.17882065
1181,1978-06-15,-0.18997423
1182,1978-07-15,0.022435213
1183,1978-08-15,-0.40126443
1184,1978-09-15,0.047404833
1185,1978-10-15,-0.035550807
1186,1978-11-15,0.0705405
1187,1978-12-15,-0.034616023
1188,1979-01-15,-0.038732376
1189,1979-02-15,-0.8005124
1190,1979-03-15,0.16211884
1191,1979-04-15,0.24985929
1192,1979-05-15,-0.31509566
1193,1979-06-15,-0.008877488
1194,1979-07-15,-0.31193036
1195,1979-08-15,-0.02216694
1196,1979-09-15,0.4309898
1197,1979-10-15,0.12654176
1198,1979-11-15,0.33887798
1199,1979-12-15,0.38034862
1200,1980-01-15,0.3005691
1201,1980-02-15,0.65130967
1202,1980-03-15,0.47410172
1203,1980-04-15,0.30701962
1204,1980-05-15,0.45213133
1205,1980-06-15,0.09152392
1206,1980-07-15,0.23375961
1207,1980-08-15,0.09548246
1208,1980-09-15,0.15318635
1209,1980-10-15,0.1253875
1210,1980-11-15,0.1975001
1211,1980-12-15,0.16001143
1212,1981-01-15,0.87347406
1213,1981-02-15,0.6362323
1214,1981-03-15,0.5563636
1215,1981-04-15,0.182339
1216,1981-05-15,0.4294817
1217,1981-06-15,0.3553726
1218,1981-07-15,0.6474271
1219,1981-08-15,0.7730904
1220,1981-09-15,0.08721413
1221,1981-10-15,0.031218925
1222,1981-11-15,0.28205347
1223,1981-12-15,0.38858688
1224,1982-01-15,-0.26807195
1225,1982-02-15,0.07048023
1226,1982-03-15,-0.0066998443
1227,1982-04-15,0.10721644
1228,1982-05-15,0.12337393
1229,1982-06-15,-0.16649662
1230,1982-07-15,0.20556994
1231,1982-08-15,-0.22675708
1232,1982-09-15,-0.18365148
1233,1982-10-15,0.038987707
1234,1982-11-15,0.3221728
1235,1982-12-15,0.4818383
1236,1983-01-15,0.5173866
1237,1983-02-15,0.22320259
1238,1983-03-15,0.57951975
1239,1983-04-15,0.22867642
1240,1983-05-15,0.37104812
1241,1983-06-15,0.014084694
1242,1983-07-15,-0.1643999
1243,1983-08-15,0.37428284
1244,1983-09-15,0.54923
1245,1983-10-15,-0.0541605
1246,1983-11-15,-0.09184278
1247,1983-12-15,-0.0006471535
1248,1984-01-15,0.58228815
1249,1984-02-15,0.17397621
1250,1984-03-15,0.34344053
1251,1984-04-15,-0.23598902
1252,1984-05-15,0.57983476
1253,1984-06-15,-0.27476382
1254,1984-07-15,0.5036461
1255,1984-08-15,0.25518656
1256,1984-09-15,0.4761376
1257,1984-10-15,0.17327778
1258,1984-11-15,0.20912607
1259,1984-12-15,0.3206426
1260,1985-01-15,0.49789122
1261,1985-02-15,-0.14189924
1262,1985-03-15,0.25201076
1263,1985-04-15,-0.018906385
1264,1985-05-15,-0.072846904
1265,1985-06-15,0.453525
1266,1985-07-15,-0.022661299
1267,1985-08-15,0.26901293
1268,1985-09-15,0.20942289
1269,1985-10-15,0.089022666
1270,1985-11-15,-0.06949693
1271,1985-12-15,0.12721828
1272,1986-01-15,0.09646385
1273,1986-02-15,0.75147057
1274,1986-03-15,0.3809364
1275,1986-04-15,0.17657493
1276,1986-05-15,0.2507297
1277,1986-06-15,-0.18664934
1278,1986-07-15,0.049134742
1279,1986-08-15,0.15852536
1280,1986-09-15,-0.42848697
1281,1986-10-15,-0.0023850354
1282,1986-11-15,-0.0037293178
1283,1986-12-15,-0.047085825
1284,1987-01-15,0.374104
1285,1987-02-15,0.060421746
1286,1987-03-15,0.0045600194
1287,1987-04-15,-0.038455192
1288,1987-05-15,0.03709329
1289,1987-06-15,0.46200588
1290,1987-07-15,0.34688228
1291,1987-08-15,-0.15856288
1292,1987-09-15,0.08043685
1293,1987-10-15,0.14286837
1294,1987-11-15,-0.14062779
1295,1987-12-15,0.22192779
1296,1988-01-15,0.45841497
1297,1988-02-15,0.46106312
1298,1988-03-15,0.5585862
1299,1988-04-15,0.3378206
1300,1988-05-15,0.57765794
1301,1988-06-15,0.5233912
1302,1988-07-15,0.35314086
1303,1988-08-15,0.7375604
1304,1988-09-15,0.5459785
1305,1988-10-15,0.61107695
1306,1988-11-15,-0.118097864
1307,1988-12-15,0.16614169
1308,1989-01-15,-0.21764071
1309,1989-02-15,0.41742936
1310,1989-03-15,0.41142204
1311,1989-04-15,0.30295125
1312,1989-05-15,-0.08662067
1313,1989-06-15,-0.13134432
1314,1989-07-15,0.5204296
1315,1989-08-15,0.48227564
1316,1989-09-15,0.4565091
1317,1989-10-15,0.1960182
1318,1989-11-15,0.019236216
1319,1989-12-15,0.4500315
1320,1990-01-15,0.51865077
1321,1990-02-15,0.4044623
1322,1990-03-15,1.0499823
1323,1990-04-15,0.852526
1324,1990-05-15,0.49409336
1325,1990-06-15,0.41409492
1326,1990-07-15,0.7117251
1327,1990-08-15,0.20305245
1328,1990-09-15,-0.01420154
1329,1990-10-15,0.3828565
1330,1990-11-15,0.13094667
1331,1990-12-15,0.30545333
1332,1991-01-15,0.41910926
1333,1991-02-15,0.57631856
1334,1991-03-15,0.36031908
1335,1991-04-15,0.45109898
1336,1991-05-15,0.28975928
1337,1991-06-15,0.6717231
1338,1991-07-15,0.6938525
1339,1991-08-15,0.5191697
1340,1991-09-15,0.87538344
1341,1991-10-15,0.22212595
1342,1991-11-15,0.2891907
1343,1991-12-15,0.5054718
1344,1992-01-15,0.42977965
1345,1992-02-15,0.22225754
1346,1992-03-15,0.6716475
1347,1992-04-15,0.1797473
1348,1992-05-15,0.3058613
1349,1992-06-15,0.23398057
1350,1992-07-15,0.073714904
1351,1992-08-15,-0.035852004
1352,1992-09-15,-0.07503351
1353,1992-10-15,0.06043448
1354,1992-11-15,-0.047478322
1355,1992-12-15,0.18487303
1356,1993-01-15,0.27711016
1357,1993-02-15,0.4573368
1358,1993-03-15,0.35466036
1359,1993-04-15,0.2503496
1360,1993-05-15,0.1998021
1361,1993-06-15,0.067542285
1362,1993-07-15,0.36615157
1363,1993-08-15,-0.20844612
1364,1993-09-15,0.04880998
1365,1993-10-15,0.21685468
1366,1993-11-15,0.08795639
1367,1993-12-15,-0.14413741
1368,1994-01-15,0.07742506
1369,1994-02-15,-0.116113864
1370,1994-03-15,0.18003213
1371,1994-04-15,0.5715778
1372,1994-05-15,-0.040546346
1373,1994-06-15,0.6843723
1374,1994-07-15,0.34077817
1375,1994-08-15,0.09509483
1376,1994-09-15,0.3287488
1377,1994-10-15,0.5196199
1378,1994-11-15,0.35127434
1379,1994-12-15,0.35385868
1380,1995-01-15,0.29707626
1381,1995-02-15,0.9819951
1382,1995-03-15,0.48261714
1383,1995-04-15,0.84552634
1384,1995-05-15,0.10989137
1385,1995-06-15,0.48864028
1386,1995-07-15,0.57545173
1387,1995-08-15,0.3839557
1388,1995-09-15,0.38881317
1389,1995-10-15,0.57163113
1390,1995-11-15,0.47703344
1391,1995-12-15,0.15189877
1392,1996-01-15,0.2938024
1393,1996-02-15,0.7281681
1394,1996-03-15,0.4703685
1395,1996-04-15,0.74704266
1396,1996-05-15,0.027061919
1397,1996-06-15,0.11219061
1398,1996-07-15,0.5519509
1399,1996-08-15,0.91280246
1400,1996-09-15,0.3950289
1401,1996-10-15,0.18047008
1402,1996-11-15,1.0081224
1403,1996-12-15,0.47425357
1404,1997-01-15,0.21481468
1405,1997-02-15,0.22974081
1406,1997-03-15,0.74906844
1407,1997-04-15,0.40551144
1408,1997-05-15,0.26080123
1409,1997-06-15,0.6612113
1410,1997-07-15,-0.05022186
1411,1997-08-15,0.15576401
1412,1997-09-15,0.35714546
1413,1997-10-15,0.61287695
1414,1997-11-15,0.91103095
1415,1997-12-15,0.5171291
1416,1998-01-15,0.4737714
1417,1998-02-15,0.7630662
1418,1998-03-15,0.7898265
1419,1998-04-15,0.29873267
1420,1998-05-15,0.5942361
1421,1998-06-15,1.0854051
1422,1998-07-15,0.65195847
1423,1998-08-15,0.6083444
1424,1998-09-15,0.23598292
1425,1998-10-15,0.2354909
1426,1998-11-15,0.6569967
1427,1998-12-15,0.4868911
1428,1999-01-15,0.42436925
1429,1999-02-15,0.50828534
1430,1999-03-15,0.33753514
1431,1999-04-15,0.002388268
1432,1999-05-15,0.036363095
1433,1999-06-15,0.30764696
1434,1999-07-15,0.39892197
1435,1999-08-15,0.2806406
1436,1999-09-15,0.49508077
1437,1999-10-15,0.42311156
1438,1999-11-15,0.6013562
1439,1999-12-15,0.1729338
1440,2000-01-15,0.049120158
1441,2000-02-15,0.6098717
1442,2000-03-15,0.7578685
1443,2000-04-15,0.42731163
1444,2000-05-15,0.20884986
1445,2000-06-15,0.5256989
1446,2000-07-15,0.52017754
1447,2000-08-15,0.45906535
1448,2000-09-15,0.33758137
1449,2000-10-15,0.2606556
1450,2000-11-15,0.5854163
1451,2000-12-15,0.3102797
1452,2001-01-15,0.5207739
1453,2001-02-15,0.5682446
1454,2001-03-15,0.37544188
1455,2001-04-15,0.33108333
1456,2001-05-15,0.4862326
1457,2001-06-15,0.6136956
1458,2001-07-15,0.6961611
1459,2001-08-15,0.13503134
1460,2001-09-15,0.6336039
1461,2001-10-15,0.43593177
1462,2001-11-15,0.94697493
1463,2001-12-15,0.8647538
1464,2002-01-15,0.82536876
1465,2002-02-15,0.5084705
1466,2002-03-15,1.2056856
1467,2002-04-15,0.5270462
1468,2002-05-15,0.86284477
1469,2002-06-15,0.3563371
1470,2002-07-15,0.6833208
1471,2002-08-15,0.62579405
1472,2002-09-15,0.9514885
1473,2002-10-15,0.9199302
1474,2002-11-15,0.65101695
1475,2002-12-15,0.56131876
1476,2003-01-15,0.927364
1477,2003-02-15,0.54208404
1478,2003-03-15,0.6234572
1479,2003-04-15,0.53132594
1480,2003-05-15,0.6310109
1481,2003-06-15,0.26816905
1482,2003-07-15,0.65017444
1483,2003-08-15,0.72745836
1484,2003-09-15,0.69894165
1485,2003-10-15,0.8514071
1486,2003-11-15,0.43312827
1487,2003-12-15,0.9472872
1488,2004-01-15,0.49091744
1489,2004-02-15,0.68396604
1490,2004-03-15,0.34166047
1491,2004-04-15,0.66633785
1492,2004-05-15,0.15753327
1493,2004-06-15,0.3751463
1494,2004-07-15,-0.31816912
1495,2004-08-15,0.26055163
1496,2004-09-15,0.38170356
1497,2004-10-15,0.5954595
1498,2004-11-15,0.6352376
1499,2004-12-15,0.5285624
1500,2005-01-15,1.1263832
1501,2005-02-15,0.9625754
1502,2005-03-15,0.9014696
1503,2005-04-15,0.57783973
1504,2005-05-15,0.7572899
1505,2005-06-15,0.6511458
1506,2005-07-15,0.55168676
1507,2005-08-15,0.51333666
1508,2005-09-15,1.0231947
1509,2005-10-15,1.0483818
1510,2005-11-15,0.9061237
1511,2005-12-15,1.2001044
1512,2006-01-15,0.85007125
1513,2006-02-15,0.9287821
1514,2006-03-15,0.7868925
1515,2006-04-15,0.4144744
1516,2006-05-15,0.4290681
1517,2006-06-15,0.73812073
1518,2006-07-15,0.24592374
1519,2006-08-15,0.9558385
1520,2006-09-15,0.8645959
1521,2006-10-15,0.7247422
1522,2006-11-15,1.089765
1523,2006-12-15,0.8806138
1524,2007-01-15,1.3594933
1525,2007-02-15,0.8421661
1526,2007-03-15,0.8396556
1527,2007-04-15,1.0904825
1528,2007-05-15,0.8685361
1529,2007-06-15,0.8855454
1530,2007-07-15,0.8285722
1531,2007-08-15,0.8112107
1532,2007-09-15,0.74922115
1533,2007-10-15,0.7981374
1534,2007-11-15,0.93775874
1535,2007-12-15,0.7403772
1536,2008-01-15,0.43668655
1537,2008-02-15,0.5998792
1538,2008-03-15,0.828958
1539,2008-04-15,0.7609785
1540,2008-05-15,0.5787128
1541,2008-06-15,0.5218872
1542,2008-07-15,0.7386648
1543,2008-08-15,0.24539456
1544,2008-09-15,1.0331143
1545,2008-10-15,0.83522975
1546,2008-11-15,0.9049904
1547,2008-12-15,0.7214321
1548,2009-01-15,1.0021095
1549,2009-02-15,0.41138342
1550,2009-03-15,0.4701401
1551,2009-04-15,0.5420838
1552,2009-05-15,0.84783524
1553,2009-06-15,0.60002714
1554,2009-07-15,1.0318967
1555,2009-08-15,0.63622266
1556,2009-09-15,0.83871466
1557,2009-10-15,0.8844242
1558,2009-11-15,1.206513
1559,2009-12-15,1.007735
1560,2010-01-15,0.95501673
1561,2010-02-15,1.133097
1562,2010-03-15,1.2188573
1563,2010-04-15,1.0130205
1564,2010-05-15,0.95491356
1565,2010-06-15,0.51962596
1566,2010-07-15,0.51389754
1567,2010-08-15,0.7478967
1568,2010-09-15,0.71239233
1569,2010-10-15,1.0931928
1570,2010-11-15,1.0991246
1571,2010-12-15,0.74483967
1572,2011-01-15,0.98079246
1573,2011-02-15,0.78569394
1574,2011-03-15,1.1383036
1575,2011-04-15,0.69605106
1576,2011-05-15,0.6149347
1577,2011-06-15,0.7382574
1578,2011-07-15,1.0517304
1579,2011-08-15,1.2039865
1580,2011-09-15,0.6527656
1581,2011-10-15,1.0314287
1582,2011-11-15,1.1292759
1583,2011-12-15,0.9768724
1584,2012-01-15,0.74126995
1585,2012-02-15,0.9343439
1586,2012-03-15,0.8135901
1587,2012-04-15,0.80667293
1588,2012-05-15,0.94916916
1589,2012-06-15,0.59245646
1590,2012-07-15,0.50912267
1591,2012-08-15,0.62004465
1592,2012-09-15,0.9047375
1593,2012-10-15,1.1923702
1594,2012-11-15,1.2172563
1595,2012-12-15,1.0118293
1596,2013-01-15,1.0749013
1597,2013-02-15,0.40582544
1598,2013-03-15,0.97223824
1599,2013-04-15,0.52814263
1600,2013-05-15,0.4153575
1601,2013-06-15,0.84749377
1602,2013-07-15,0.5253336
1603,2013-08-15,0.9152823
1604,2013-09-15,1.2480531
1605,2013-10-15,0.8999897
1606,2013-11-15,1.1326083
1607,2013-12-15,0.9889576
1608,2014-01-15,1.0298165
1609,2014-02-15,0.8527408
1610,2014-03-15,1.0149493
1611,2014-04-15,0.894623
1612,2014-05-15,1.2017409
1613,2014-06-15,0.51630074
1614,2014-07-15,0.29264143
1615,2014-08-15,1.0366435
1616,2014-09-15,1.2867337
1617,2014-10-15,0.9991504
1618,2014-11-15,0.7510633
1619,2014-12-15,0.9231549
1620,2015-01-15,1.0108421
1621,2015-02-15,1.1078106
1622,2015-03-15,1.1754042
1623,2015-04-15,0.82371396
1624,2015-05-15,0.553328
1625,2015-06-15,0.67742944
1626,2015-07-15,0.46478117
1627,2015-08-15,0.5274713
1628,2015-09-15,0.67414445
1629,2015-10-15,1.340609
1630,2015-11-15,1.3412287
1631,2015-12-15,1.1646408
1632,2016-01-15,1.5708116
1633,2016-02-15,1.6354395
1634,2016-03-15,1.5641524
1635,2016-04-15,1.0738609
1636,2016-05-15,1.090992
1637,2016-06-15,0.6318536
1638,2016-07-15,0.7553084
1639,2016-08-15,1.2689254
1640,2016-09-15,1.0030756
1641,2016-10-15,1.3017063
1642,2016-11-15,1.6601642
1643,2016-12-15,1.2172985
1644,2017-01-15,1.3180729
1645,2017-02-15,1.5222846
1646,2017-03-15,1.5988994
1647,2017-04-15,1.0753518
1648,2017-05-15,1.0388211
1649,2017-06-15,0.44868714
1650,2017-07-15,0.6647934
1651,2017-08-15,0.86719906
1652,2017-09-15,0.6037237
1653,2017-10-15,1.1990643
1654,2017-11-15,1.2550545
1655,2017-12-15,1.2973841
1656,2018-01-15,1.1527219
1657,2018-02-15,1.3437188
1658,2018-03-15,1.1099703
1659,2018-04-15,0.9994346
1660,2018-05-15,0.79669124
1661,2018-06-15,0.82620513
1662,2018-07-15,0.8521213
1663,2018-08-15,0.88594717
1664,2018-09-15,0.7733516
1665,2018-10-15,1.5385609
1666,2018-11-15,1.0395322
1667,2018-12-15,1.2520033
1668,2019-01-15,0.89989835
1669,2019-02-15,1.331168
1670,2019-03-15,1.5893413
1671,2019-04-15,1.1360545
1672,2019-05-15,1.0250082
1673,2019-06-15,0.8239622
1674,2019-07-15,1.0552909
1675,2019-08-15,1.0993279
1676,2019-09-15,1.0994802
1677,2019-10-15,1.3899698
1678,2019-11-15,1.2495686
1679,2019-12-15,1.3544804
1680,2020-01-15,1.1226214
1681,2020-02-15,1.4393439
1682,2020-03-15,1.2387537
1683,2020-04-15,1.6127479
1684,2020-05-15,1.2772492
1685,2020-06-15,1.0448076
1686,2020-07-15,0.94099665
1687,2020-08-15,0.81678677
1688,2020-09-15,1.2096753
1689,2020-10-15,1.1658664
1690,2020-11-15,1.6971749
1691,2020-12-15,1.0267749
1692,2021-01-15,1.0860968
1693,2021-02-15,0.7239353
1694,2021-03-15,1.0899962
1695,2021-04-15,0.79591775
1696,2021-05-15,0.853729
1697,2021-06-15,0.73171705
1698,2021-07-15,1.0089396
1699,2021-08-15,0.5962534
1700,2021-09-15,1.1231234
1701,2021-10-15,1.3199024
1702,2021-11-15,1.0573698
1703,2021-12-15,1.0005103
1704,2022-01-15,1.0372511
1705,2022-02-15,1.2056957
1706,2022-03-15,1.5242037
1707,2022-04-15,0.7989498
1708,2022-05-15,1.1004215
1709,2022-06-15,1.1282942
1710,2022-07-15,1.1332946
1711,2022-08-15,1.20252
1712,2022-09-15,1.107226
1713,2022-10-15,1.2787068
1714,2022-11-15,0.60405797
1715,2022-12-15,1.0185581
1716,2023-01-15,0.8836913
1717,2023-02-15,1.1037978
1718,2023-03-15,1.60394
1719,2023-04-15,1.1732193
1720,2023-05-15,0.8409001
1721,2023-06-15,1.142622
1722,2023-07-15,1.1097991
1723,2023-08-15,1.0236487
1724,2023-09-15,1.986693
1725,2023-10-15,1.4440938
1726,2023-11-15,1.5288
1727,2023-12-15,1.5637159
1728,2024-01-15,1.0904676
1729,2024-02-15,1.5660328
1730,2024-03-15,1.5208464
1731,2024-04-15,1.3711748
1732,2024-05-15,1.2450827
1733,2024-06-15,1.2928487
1734,2024-07-15,1.3736898
1735,2024-08-15,1.6537282
1736,2024-09-15,1.259252
1737,2024-10-15,1.7879968
1738,2024-11-15,1.5270201
1739,2024-12-15,1.4822441
1740,2025-01-15,1.5711994
1741,2025-02-15,1.9418188
